Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
PRY-HC-J014,87,Horacio Cartes,Paraguay,Completed,2015-09-26,2015-09-28,3,United States,North America,New York,Multilateral,Global Forum,NA,Cumbre de la ONU sobre Desarrollo Sostenible / 70º AGNU,NA,Participacion en la Cumbre de Desarrollo Sostenible y el Debate General; dialogo breve con Obama.,https://www.ultimahora.com/cartes-tuvo-un-dialogo-breve-obama-antes-la-asamblea-la-onu-n934080,High,Discurso confirmado el 27-sep-2015; rango de fechas cubre la semana de la Cumbre/Asamblea.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J015,88,Horacio Cartes,Paraguay,Completed,2016-01-26,2016-01-27,2,Ecuador,South America,Quito,Multilateral,Regional Summit,NA,IV Cumbre de la CELAC,NA,Cumbre CELAC en sede de UNASUR; Ecuador entrego la PPT a Republica Dominicana.,https://www.infobae.com/2016/01/23/1784986-la-iv-cumbre-la-celac-contara-la-presencia-22-presidentes/,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J016,89,Horacio Cartes,Paraguay,Completed,2016-07-12,2016-07-12,1,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,Cumbre del Mercosur,NA,Cumbre presidencial; transferencia de la PPT de Uruguay a Venezuela.,https://www.mercosur.int/uruguay-asume-la-presidencia-pro-tempore-del-mercosur,Medium,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J017,90,Horacio Cartes,Paraguay,Completed,2016-07-28,2016-07-28,1,Peru,South America,Lima,Multilateral,Inauguration/Funeral,NA,Asunción de Pedro Pablo Kuczynski,NA,Asistir a la investidura de PPK en el Palacio Legislativo.,https://centrogilbertobosques.senado.gob.mx/docs/Informativo_280716.pdf,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J018,91,Horacio Cartes,Paraguay,Completed,2016-09-20,2016-09-22,3,United States,North America,New York,Multilateral,Global Forum,NA,71º Asamblea General de la ONU,NA,Debate General de la 71 AGNU.,Search Query: Horacio Cartes discurso Asamblea General ONU septiembre 2016,Low,Fecha exacta del discurso no confirmada con fuente primaria; se estima dentro de la semana del Debate General.,Cooperación Política General,Solo-Query,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J019,92,Horacio Cartes,Paraguay,Completed,2017-01-15,2017-01-16,2,Vatican City,Europe,Vatican City,Bilateral,State Visit,NA,Papa Francisco,Jefe de Estado/Gobierno,Encuentro con el Papa Francisco (cuarto encuentro segun cronologia oficial reconstruida).,https://www.ultimahora.com/cartes-parte-rumbo-al-vaticano-reunirse-el-papa-francisco-n1117810.html,Medium,Mes confirmado (enero 2017) por nota retrospectiva de nov-2017; dia exacto estimado.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J020,93,Horacio Cartes,Paraguay,Completed,2017-07-11,2017-07-13,3,Taiwan,Asia-Pacific,Taipei,Bilateral,State Visit,NA,Tsai Ing-wen,Jefe de Estado/Gobierno,Visita de Estado por 60 anos de relaciones bilaterales Paraguay-Taiwan; banquete de bienvenida.,https://english.president.gov.tw/News/5174,High,Taiwan no figura en REGION_MAP del proyecto; asignado Asia-Pacific por analogia (pendiente de alta formal en schema.py).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J021,94,Horacio Cartes,Paraguay,Completed,2017-07-21,2017-07-21,1,Argentina,South America,Mendoza,Multilateral,Regional Summit,NA,Cumbre del Mercosur,NA,Cumbre presidencial; Argentina entrego la PPT a Brasil (Temer).,https://www.infobae.com/america/venezuela/2017/07/21/cumbre-del-mercosur-mauricio-macri-llamo-a-la-paz-y-pidio-la-pronta-adopcion-de-un-calendario-electoral-en-venezuela/,High,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J022,95,Horacio Cartes,Paraguay,Completed,2017-09-19,2017-09-20,2,United States,North America,New York,Multilateral,Global Forum,NA,72º Asamblea General de la ONU,NA,Ultimo discurso de Cartes ante la AGNU como presidente (finaliza mandato en 2018).,https://www2.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/discurso-del-excelentisimo-senor-presidente-de-la-republica-del-paraguay-don-horacio-cartes-en-el-debate-general-del-72-periodo,High,Fuente oficial MRE Paraguay; discurso el 20-sep-2017.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J023,96,Horacio Cartes,Paraguay,Completed,2017-11-07,2017-11-10,4,Vatican City,Europe,Vatican City,Bilateral,State Visit,NA,Papa Francisco,Jefe de Estado/Gobierno,Quinto encuentro con el Papa Francisco; colocacion de mosaico de la Virgen de Caacupe en jardines vaticanos.,https://www.ultimahora.com/cartes-parte-rumbo-al-vaticano-reunirse-el-papa-francisco-n1117810.html,High,Salida confirmada 7-nov (13:00hs) regreso 10-nov (viernes).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J024,97,Horacio Cartes,Paraguay,Completed,2017-12-20,2017-12-21,2,Brazil,South America,Brasília,Multilateral,Regional Summit,NA,Cumbre del Mercosur,NA,Cumbre en el Palacio de Itamaraty; Paraguay recibio la PPT de Brasil (Temer) hasta jun-2018.,https://www.ip.gov.py/ip/2017/12/20/cartes-viajo-a-brasilia-para-participar-de-la-cumbre-del-mercosur/,High,Fuente oficial Agencia IP (Paraguay).,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-HC-J025,98,Horacio Cartes,Paraguay,Completed,2018-05-21,2018-05-21,1,Israel,Middle East,Jerusalem,Bilateral,Working Visit,NA,Benjamin Netanyahu,Jefe de Estado/Gobierno,Inauguracion de la embajada de Paraguay en Jerusalen (tercer pais en trasladarla tras EEUU y Guatemala).,https://www.aljazeera.com/news/2018/5/21/paraguay-president-inaugurates-israel-embassy-in-jerusalem,High,Decision revertida posteriormente por Abdo Benitez (ver modulo de Abdo).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J001,99,Mario Abdo Benítez,Paraguay,Completed,2018-09-25,2018-09-25,1,United States,North America,New York,Multilateral,Global Forum,NA,73° Asamblea General de la ONU (AGNU),NA,Primer discurso de Abdo ante la AGNU; temas integracion latinoamericana; pobreza; situacion de Venezuela y Nicaragua.,https://gadebate.un.org/en/73/paraguay,High,Fecha exacta de llegada/salida no confirmada con precision; se registra el dia del discurso (25-sep-2018) segun fuente oficial ONU.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J002,100,Mario Abdo Benítez,Paraguay,Completed,2018-10-07,2018-10-12,6,Taiwan,Asia-Pacific,Taipéi,Bilateral,State Visit,NA,Presidenta Tsai Ing-wen,Jefe de Estado/Gobierno,Visita de Estado por el Dia Nacional de Taiwan (Doble Diez); honores militares; doctorado honoris causa; firma de acuerdo bilateral.,https://english.president.gov.tw/NEWS/6441,High,Fuente oficial taiwanesa describe visita de 'seis dias' desde 7-oct; fecha exacta de partida (11 o 12-oct) no confirmada con precision.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J003,101,Mario Abdo Benítez,Paraguay,Completed,2018-11-05,2018-11-05,1,Vatican City,Europe,Vatican City,Bilateral,State Visit,NA,Papa Francisco,Jefe de Estado/Gobierno,Audiencia privada con el Papa Francisco; integrada en gira mas amplia a Italia (Roma y Cesena) bajo el mismo viaje.,https://es.zenit.org/2018/11/05/paraguay-francisco-recibe-al-presidente-mario-abdo-benitez-y-a-su-esposa/,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J003,102,Mario Abdo Benítez,Paraguay,Completed,2018-11-05,2018-11-07,3,Italy,Europe,Roma/Cesena,Multilateral,Global Forum,TRUE,Foro Económico Italia-América Latina (IILA) en Cesena; reunion bilateral con el Presidente Sergio Mattarella en Roma,NA,Reunion con Mattarella en el Quirinal (5-nov) y participacion en el Foro Economico IILA en Cesena (7-nov).,https://www.latribuna.com.py/destacado/13841-viajando-voy-abdo-benitez-aprovecho-su-mandato-para-recorrer-el-mundo/,Medium,Fecha exacta de salida de Italia no confirmada; gira descrita como de 'seis dias' con partida de Paraguay el 3-nov.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J004,103,Mario Abdo Benítez,Paraguay,Completed,2018-11-15,2018-11-16,2,Guatemala,Central America,La Antigua Guatemala,Multilateral,Regional Summit,NA,XXVI Cumbre Iberoamericana,NA,Cumbre Iberoamericana; llamado a la reconciliacion regional bajo el lema 'Iberoamerica prospera; inclusiva y sostenible'.,https://segib.org/?summit=xxvi-cumbre-iberoamericana-la-antigua-guatemala-2018-una-iberoamerica-prospera-inclusiva-y-sostenible,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J005,104,Mario Abdo Benítez,Paraguay,Completed,2018-12-18,2018-12-18,1,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,LIII Cumbre de Jefes de Estado del Mercosur,NA,Cumbre semestral del bloque; presidencia pro tempore de Uruguay (Tabare Vazquez).,https://www.mre.gov.py/index.php/noticias/discurso-del-presidente-de-la-republica-mario-abdo-benitez-en-la-liii-cumbre-del-jefes-de-estados-del-mercosur,High,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J006,105,Mario Abdo Benítez,Paraguay,Completed,2019-01-01,2019-01-01,1,Brazil,South America,Brasília,Bilateral,Inauguration/Funeral,NA,Jair Bolsonaro,Jefe de Estado/Gobierno,Asistencia a la ceremonia de asuncion presidencial de Jair Bolsonaro.,https://www.presidencia.gov.py/articulo/33575-mandatario-viajo-al-brasil-para-asuncion-al-mando-de-jair-bolsonaro.html,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J007,106,Mario Abdo Benítez,Paraguay,Completed,2019-01-22,2019-01-25,4,Switzerland,Europe,Davos,Multilateral,Global Forum,NA,49° Foro Económico Mundial,NA,Participacion en panel sobre America Latina; busqueda de inversiones; reuniones con Lenin Moreno y ejecutivos de Coca-Cola y Microsoft.,https://www.abc.com.py/nacionales/abdo-benitez-busca-captar-inversiones-en-davos-1779839.html,Medium,Fechas del Foro completo (22-25 ene); participacion puntual de Abdo; estadia exacta no precisada por la fuente.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J008,107,Mario Abdo Benítez,Paraguay,Completed,2019-02-22,2019-02-22,1,Colombia,South America,Cúcuta,Multilateral,Regional Summit,NA,Encuentro con Ivan Duque y Sebastian Piñera en la frontera Colombia-Venezuela; concierto humanitario Venezuela Aid Live,NA,Gesto de solidaridad con la crisis venezolana y apoyo a Juan Guaido en la frontera colombo-venezolana.,https://www.infobae.com/america/venezuela/2019/02/22/ivan-duque-sebastian-pinera-y-mario-abdo-benitez-estan-en-cucuta-para-el-venezuela-aid-live/,Medium,Evento politico ad hoc con jefes de Estado de Colombia y Chile; sin organismo formal convocante.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J009,108,Mario Abdo Benítez,Paraguay,Completed,2019-03-02,2019-03-02,1,Bolivia,South America,Oruro,Bilateral,Working Visit,NA,Evo Morales,Jefe de Estado/Gobierno,Visita bilateral por temas energeticos; corredor bioceanico y gasoducto 'Heroes del Chaco'.,https://www.urgente.bo/noticia/abdo-disfruta-de-la-entrada-de-oruro-en-su-visita-bolivia-por-temas-energ%C3%A9ticos,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J010,109,Mario Abdo Benítez,Paraguay,Completed,2019-03-12,2019-03-12,1,Brazil,South America,Brasília,Bilateral,State Visit,NA,Jair Bolsonaro,Jefe de Estado/Gobierno,Recepcion con honores en el Palacio de Planalto; ilicitos transnacionales; acuerdo automotor bilateral; puentes internacionales; Venezuela.,http://antigo.itamaraty.gov.br/es/notas-a-la-prensa/20136-visita-a-brasil-del-presidente-de-la-republica-del-paraguay-mario-abdo-benitez-12-de-marzo-de-2019,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J011,110,Mario Abdo Benítez,Paraguay,Completed,2019-03-22,2019-03-22,1,Chile,South America,Santiago,Multilateral,Regional Summit,NA,Cumbre fundacional de PROSUR,NA,Firma de la Declaracion de Santiago; creacion de PROSUR como foro sustituto de UNASUR junto a ocho paises fundadores.,https://www.nodal.am/2019/03/ocho-paises-crean-prosur-sin-bolivia-surinam-uruguay-y-venezuela/,Medium,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J012,111,Mario Abdo Benítez,Paraguay,Completed,2019-06-12,2019-06-12,1,Bolivia,South America,La Paz,Bilateral,Working Visit,NA,Evo Morales,Jefe de Estado/Gobierno,84° aniversario del cese de hostilidades de la Guerra del Chaco; foro empresarial; gasoducto e hidrovia.,https://www.abc.com.py/nacionales/jallalla-bolivia-grita-abdo-en-la-paz-1823051.html,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J013,112,Mario Abdo Benítez,Paraguay,Completed,2019-07-17,2019-07-17,1,Argentina,South America,Santa Fe,Multilateral,Regional Summit,NA,LIV Cumbre de Jefes de Estado del Mercosur,NA,Cumbre presidencial del bloque en el Centro de Convenciones Estacion Belgrano.,https://www.presidencia.gov.py/articulo/35435-cumbre-del-mercosur-reune-hoy-a-los-jefes-de-estado-en-santa-fe-.html,High,Reuniones ministeriales previas del 15 al 16-jul; cumbre presidencial el 17-jul.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J014,113,Mario Abdo Benítez,Paraguay,Completed,2019-08-23,2019-08-23,1,Argentina,South America,Ituzaingó/Ayolas,Bilateral,Working Visit,NA,Mauricio Macri,Jefe de Estado/Gobierno,Habilitacion conjunta del paso vehicular internacional Ituzaingo-Ayolas sobre la represa de Yacyreta.,https://www.cancilleria.gob.ar/es/destacados/los-presidentes-macri-y-abdo-benitez-inauguraron-el-paso-internacional-ituzaingo-ayolas,High,No se pudo confirmar con certeza si Abdo cruzo fisicamente al lado argentino o si el acto fue en el punto medio de la represa.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J015,114,Mario Abdo Benítez,Paraguay,Completed,2019-12-10,2019-12-10,1,Argentina,South America,Buenos Aires,Bilateral,Inauguration/Funeral,NA,Alberto Fernández,Jefe de Estado/Gobierno,Asistencia a la ceremonia de asuncion presidencial de Alberto Fernandez.,https://www.infobae.com/politica/2019/12/10/en-vivo-la-asuncion-de-alberto-fernandez/,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J016,115,Mario Abdo Benítez,Paraguay,Completed,2019-12-12,2019-12-13,2,United States,North America,Washington D.C.,Bilateral,Working Visit,NA,Donald Trump,Jefe de Estado/Gobierno,Reunion bilateral en la Casa Blanca; cooperacion contra corrupcion y crimen organizado; situacion de Venezuela.,https://trumpwhitehouse.archives.gov/briefings-statements/statement-press-secretary-regarding-visit-excellency-mario-abdo-benitez-president-republic-paraguay/,High,Reunion con Trump confirmada 13-dic 11hs por comunicado oficial; partida desde Paraguay estimada 11 o 12-dic segun prensa.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J017,116,Mario Abdo Benítez,Paraguay,Canceled,NA,NA,NA,Turkey,Middle East,NA,Bilateral,State Visit,NA,Presidente Recep Tayyip Erdoğan (visita reciproca planificada),Jefe de Estado/Gobierno,Viaje planificado a Turquia tras la visita de Erdogan a Paraguay en 2018; cancelado/pospuesto reiteradamente en 2019 tras el escandalo del 'acta secreta' de Itaipu.,https://www.latribuna.com.py/destacado/13841-viajando-voy-abdo-benitez-aprovecho-su-mandato-para-recorrer-el-mundo/,Low,No se concreto durante el resto del mandato segun las fuentes disponibles; fechas planificadas no precisadas por la fuente.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J018,117,Mario Abdo Benítez,Paraguay,Canceled,NA,NA,NA,Vatican City,Europe,NA,Bilateral,State Visit,NA,Papa Francisco (segunda audiencia planificada),Jefe de Estado/Gobierno,Segunda visita al Vaticano planificada para septiembre de 2019; suspendida por los incendios forestales en el Chaco paraguayo (Cerro Chovoreca; Bella Vista).,https://www.latribuna.com.py/destacado/13841-viajando-voy-abdo-benitez-aprovecho-su-mandato-para-recorrer-el-mundo/,Low,Fecha planificada exacta no precisada por la fuente.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J019,118,Mario Abdo Benítez,Paraguay,Completed,2020-03-01,2020-03-01,1,Uruguay,South America,Montevideo,Bilateral,Inauguration/Funeral,NA,Luis Lacalle Pou,Jefe de Estado/Gobierno,Asistencia a la ceremonia de asuncion presidencial de Luis Lacalle Pou; ultimo viaje antes del cierre de fronteras por COVID-19.,https://www.ultimahora.com/mario-abdo-viajara-uruguay-reunirse-luis-lacalle-pou-n2927203.html,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J020,119,Mario Abdo Benítez,Paraguay,Completed,2020-11-08,2020-11-08,1,Bolivia,South America,La Paz,Bilateral,Inauguration/Funeral,TRUE,Luis Arce,Jefe de Estado/Gobierno,Asistencia a la investidura de Luis Arce; a su regreso cumplio cuarentena de siete dias por protocolo COVID-19.,https://www.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/el-presidente-abdo-participara-de-asuncion-presidencial-en-bolivia-y-despues-ira-cuarentena,High,Reunion bilateral al margen confirmada con el presidente colombiano Ivan Duque.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J021,120,Mario Abdo Benítez,Paraguay,Completed,2020-12-01,2020-12-01,1,Brazil,South America,Foz de Iguaçu,Bilateral,Working Visit,NA,Jair Bolsonaro,Jefe de Estado/Gobierno,Verificacion conjunta de avances de obra del Puente de la Integracion Paraguay-Brasil sobre el rio Parana.,https://www.ip.gov.py/ip/2020/12/01/mario-abdo-benitez-y-jair-bolsonaro-resaltaron-impacto-que-tendra-el-puente-de-la-integracion/,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J022,121,Mario Abdo Benítez,Paraguay,Canceled,NA,NA,NA,Argentina,South America,Buenos Aires,Multilateral,Regional Summit,NA,Cumbre de Presidentes del Mercosur (30° aniversario),NA,Cumbre presencial prevista para el 26-mar-2021 en Buenos Aires; reconvertida a formato virtual por rebrote de COVID-19; Abdo participo por videoconferencia sin viaje fisico.,https://www.infobae.com/politica/2021/03/13/la-cumbre-del-mercosur-sera-virtual-lo-decidio-alberto-fernandez-por-el-avance-del-covid-19-en-la-region/,Medium,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J023,122,Mario Abdo Benítez,Paraguay,Completed,2021-09-17,2021-09-19,3,Mexico,North America,Ciudad de México,Multilateral,Regional Summit,NA,VI Cumbre de la CELAC,NA,Primer foro multilateral presencial de Abdo en 18 meses de pandemia; agradecimiento por apoyo regional frente al COVID-19.,https://www.abc.com.py/nacionales/2021/09/17/presidente-mario-abdo-benitez-viajo-a-mexico-para-la-cumbre-de-celac/,High,Salida de Asuncion la noche del 16-sep (~23hs); cumbre el 18-sep; regreso el 19-sep.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J024,123,Mario Abdo Benítez,Paraguay,Canceled,NA,NA,NA,Brazil,South America,Brasília,Multilateral,Regional Summit,NA,LIX Cumbre de Presidentes del Mercosur,NA,Cumbre prevista presencial en Brasilia; Brasil la reconvirtio a formato virtual citando la variante omicron; Abdo asumio la PPT del Mercosur por videoconferencia.,https://www.lanacion.com.py/politica/2021/12/17/abdo-asume-la-presidencia-del-mercosur-y-promete-priorizar-revision-del-arancel-externo/,Medium,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J025,124,Mario Abdo Benítez,Paraguay,Completed,2021-11-24,2021-11-24,1,Brazil,South America,Brasília,Bilateral,Working Visit,NA,Jair Bolsonaro,Jefe de Estado/Gobierno,Reunion bilateral en el Palacio de Planalto; frontera y obras binacionales; Itaipu; crimen organizado; produccion de tilapia.,https://www.abc.com.py/nacionales/2021/11/22/abdo-y-bolsonaro-se-reunen-este-miercoles-en-brasilia/,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J026,125,Mario Abdo Benítez,Paraguay,Completed,2022-02-17,2022-02-18,2,Chile,South America,Santiago,Bilateral,State Visit,NA,Sebastián Piñera,Jefe de Estado/Gobierno,Fortalecimiento de la relacion bilateral; Piñera condecoro a Abdo con la Orden al Merito; agenda de integracion.,https://www.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/presidente-abdo-benitez-agradecio-en-chile-la-solidaridad-del-presidente-pinera-y-del-pueblo-chileno-con-el-paraguay,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J027,126,Mario Abdo Benítez,Paraguay,Completed,2022-03-11,2022-03-11,1,Chile,South America,Valparaíso,Bilateral,Inauguration/Funeral,NA,Gabriel Boric,Jefe de Estado/Gobierno,Asistencia a la ceremonia de investidura presidencial de Gabriel Boric en el Congreso Nacional.,https://www.ip.gov.py/ip/2022/03/11/abdo-benitez-asistio-a-las-asuncion-de-gabriel-boric-como-presidente-de-chile/,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J028,127,Mario Abdo Benítez,Paraguay,Completed,2022-06-08,2022-06-10,3,United States,North America,Los Ángeles,Multilateral,Regional Summit,NA,IX Cumbre de las Américas,NA,Participacion en la cumbre de la OEA; crimen organizado transnacional; inversiones; democracia.,https://www.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/cumbre-de-las-americas-presidente-hace-llamado-buscar-soluciones-conjuntas-ante-el-flagelo-del-crimen-organizado,Medium,Fechas exactas de llegada y salida de Abdo no confirmadas con precision; se usa el rango de la cumbre (8 al 10-jun).,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J029,128,Mario Abdo Benítez,Paraguay,Completed,2022-06-14,2022-06-14,1,Bolivia,South America,Villamontes,Bilateral,Working Visit,NA,Luis Arce,Jefe de Estado/Gobierno,87° aniversario del armisticio de la Guerra del Chaco; propuesta de integracion de Bolivia al corredor bioceanico.,https://www.abc.com.py/nacionales/2022/06/14/mario-abdo-abogara-para-integracion-de-bolivia-al-corredor-bioceanico/,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J030,129,Mario Abdo Benítez,Paraguay,Completed,2022-08-06,2022-08-07,2,Colombia,South America,Bogotá,Bilateral,Inauguration/Funeral,TRUE,Gustavo Petro,Jefe de Estado/Gobierno,Asistencia a la investidura de Gustavo Petro; reunion bilateral previa con el presidente electo el 6-ago.,https://www.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/encuentro-bilateral-entre-el-presidente-mario-abdo-y-el-presidente-electo-de-colombia-gustavo-petro,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J031,130,Mario Abdo Benítez,Paraguay,Completed,2022-08-31,2022-08-31,1,Brazil,South America,Foz do Iguaçu,Bilateral,Working Visit,NA,Jair Bolsonaro,Jefe de Estado/Gobierno,Visita tecnica conjunta a las obras del Puente de la Integracion Paraguay-Brasil.,https://www2.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/abdo-benitez-y-bolsonaro-verifican-avances-del-puente-de-integracion?ccm_paging_p=31,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J032,131,Mario Abdo Benítez,Paraguay,Completed,2022-09-18,2022-09-23,6,United States,North America,New York,Multilateral,Global Forum,TRUE,77° Asamblea General de la ONU; reunion bilateral con el presidente Joe Biden; disertacion en Florida International University (Miami),NA,Discurso ante la AGNU sobre crimen organizado y Venezuela; reunion con Biden sobre valores democraticos; charla academica en Miami.,https://news.un.org/es/story/2022/09/1514831,High,Discurso 20-sep; reunion con Biden 22-sep; disertacion en Miami 23-sep; fecha de regreso a Paraguay no confirmada.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J033,132,Mario Abdo Benítez,Paraguay,Completed,2022-11-02,2022-11-04,3,Spain,Europe,Madrid,Bilateral,State Visit,NA,Rey Felipe VI y Presidente del Gobierno Pedro Sánchez,Jefe de Estado/Gobierno,Primera visita oficial a España desde 2018; cooperacion; comercio e inversiones; foro empresarial Paraguay plataforma de negocios.,https://www.ip.gov.py/ip/encuentro-con-el-rey-felipe-vi-marca-inicio-de-la-visita-oficial-de-mario-abdo-benitez-a-espana/,High,Salida de Paraguay via San Pablo el 1-nov; llegada a Madrid el 2-nov.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J034,133,Mario Abdo Benítez,Paraguay,Completed,2022-11-09,2022-11-10,2,Germany,Europe,Berlín/Hamburgo,Bilateral,Working Visit,NA,Presidente federal Frank-Walter Steinmeier,Jefe de Estado/Gobierno,Hidrogeno verde como area estrategica; centenario de la Colonia Neuland; participacion en el Dia de America Latina 2022 en Hamburgo.,https://revistaplus.com.py/2022/11/11/mario-abdo-benitez-reitera-en-alemania-papel-estrategico-de-paraguay-en-hidrogeno-verde/,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY-MAB-J035,134,Mario Abdo Benítez,Paraguay,Completed,2022-12-05,2022-12-06,2,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,LXI Cumbre de Jefes de Estado del Mercosur,NA,Integracion regional; cambio climatico; negociaciones comerciales; tension por la pretension de Uruguay de adherirse al CPTPP.,https://www.abc.com.py/politica/2022/11/30/abdo-confirma-viaje-a-candente-cumbre-del-mercosur-en-montevideo-y-asuncion-de-lula/,High,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
